time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 17_42_33","6615","8855","43"
"2013-08-13 17_42_34","6615","8901","22"
"2013-08-13 17_42_34","6615","8802","44"
"2013-08-13 17_42_35","7191","8850","40"
"2013-08-13 17_42_36","7191","8901","24"
"2013-08-13 17_42_36","6615","8894","29"
"2013-08-13 17_42_37","6615","8807","33"
"2013-08-13 17_42_37","6894","8816","41"
"2013-08-13 17_42_38","7470","8616","47"
"2013-08-13 17_42_39","7767","7345","48"
"2013-08-13 17_42_39","7767","7509","50"
"2013-08-13 17_42_40","7767","7323","26"
"2013-08-13 17_42_41","7767","7576","21"
"2013-08-13 17_42_41","7767","7601","36"
"2013-08-13 17_42_42","7767","7618","35"
"2013-08-13 17_42_42","829","1001","30"
"2013-08-13 17_42_43","7767","7533","28"
"2013-08-13 17_42_43","7767","7584","38"
"2013-08-13 17_42_44","7767","7643","23"
"2013-08-13 17_42_45","7767","7591","31"
"2013-08-13 17_42_45","7767","7527","32"
"2013-08-13 17_42_46","7767","7699","49"
"2013-08-13 17_42_47","7767","7611","25"
"2013-08-13 17_42_47","7767","7483","39"
"2013-08-13 17_42_48","7767","7576","42"
"2013-08-13 17_42_48","7191","7513","46"
"2013-08-13 17_42_49","823","885","41"
"2013-08-13 17_42_49","6615","7648","27"
"2013-08-13 17_42_50","6615","8071","45"
"2013-08-13 17_42_51","6615","8406","34"
"2013-08-13 17_42_51","6615","8285","37"
"2013-08-13 17_42_52","6615","8318","43"
"2013-08-13 17_42_52","6615","8328","22"
"2013-08-13 17_42_53","6651","8389","44"
"2013-08-13 17_42_54","6615","8218","40"
"2013-08-13 17_42_54","6615","8322","24"
"2013-08-13 17_42_55","6615","8220","29"
"2013-08-13 17_42_56","6615","8287","33"
"2013-08-13 17_42_56","6615","7693","47"
"2013-08-13 17_42_57","6615","7367","48"
"2013-08-13 17_42_57","6615","7571","50"
"2013-08-13 17_42_58","6615","7781","26"
"2013-08-13 17_42_59","6615","7660","21"
"2013-08-13 17_42_59","6894","7681","36"
"2013-08-13 17_43_00","6894","7712","35"
"2013-08-13 17_43_01","7191","8039","30"
"2013-08-13 17_43_01","7191","8402","28"
"2013-08-13 17_43_02","7191","8217","38"
"2013-08-13 17_43_03","7191","8322","23"
"2013-08-13 17_43_03","7191","8307","31"
"2013-08-13 17_43_04","7191","8286","32"
"2013-08-13 17_43_05","7222","8279","49"
"2013-08-13 17_43_05","7191","8288","25"
"2013-08-13 17_43_06","7191","8309","39"
"2013-08-13 17_43_06","7191","8230","42"
"2013-08-13 17_43_07","6615","8210","46"
"2013-08-13 17_43_08","6615","8099","27"
"2013-08-13 17_43_08","7191","8611","41"
"2013-08-13 17_43_09","6678","8710","45"
"2013-08-13 17_43_10","6615","8699","34"
"2013-08-13 17_43_10","857","901","21"
"2013-08-13 17_43_10","6615","8766","37"
"2013-08-13 17_43_11","6615","8903","43"
"2013-08-13 17_43_11","829","929","35"
"2013-08-13 17_43_12","6615","8904","22"
"2013-08-13 17_43_12","7191","8887","44"
"2013-08-13 17_43_13","7191","8744","40"
"2013-08-13 17_43_14","7191","8809","24"
"2013-08-13 17_43_14","719","900","23"
"2013-08-13 17_43_14","7191","8832","29"
"2013-08-13 17_43_15","7191","8904","33"
"2013-08-13 17_43_16","7191","9026","47"
"2013-08-13 17_43_16","7191","9080","48"
"2013-08-13 17_43_17","7191","9017","50"
"2013-08-13 17_43_17","7191","8676","26"
"2013-08-13 17_43_18","7191","8323","36"
"2013-08-13 17_43_19","7767","7577","30"
"2013-08-13 17_43_19","7767","7603","28"
"2013-08-13 17_43_20","7767","7660","38"
"2013-08-13 17_43_21","7767","7224","31"
"2013-08-13 17_43_22","7816","7200","32"
"2013-08-13 17_43_22","7767","7199","49"
"2013-08-13 17_43_23","7767","7078","25"
"2013-08-13 17_43_23","7767","7276","39"
"2013-08-13 17_43_24","7767","7277","42"
"2013-08-13 17_43_25","7767","7170","46"
"2013-08-13 17_43_26","7767","7345","27"
"2013-08-13 17_43_26","7767","7499","41"
"2013-08-13 17_43_27","672","795","47"
"2013-08-13 17_43_27","7191","7438","45"
"2013-08-13 17_43_27","7191","7407","34"
"2013-08-13 17_43_28","7767","7648","21"
"2013-08-13 17_43_29","7191","8104","37"
"2013-08-13 17_43_29","6615","7903","43"
"2013-08-13 17_43_30","887","1207","36"
"2013-08-13 17_43_30","6594","8148","35"
"2013-08-13 17_43_31","6615","8619","22"
"2013-08-13 17_43_31","6615","8781","44"
"2013-08-13 17_43_32","6615","8544","40"
"2013-08-13 17_43_33","6039","8670","24"
"2013-08-13 17_43_33","6039","8887","23"
"2013-08-13 17_43_34","6039","9349","29"
"2013-08-13 17_43_35","6039","9359","33"
"2013-08-13 17_43_35","6039","8594","48"
"2013-08-13 17_43_36","6039","8607","50"
"2013-08-13 17_43_36","829","911","46"
"2013-08-13 17_43_37","6039","8520","26"
"2013-08-13 17_43_37","6615","8066","30"
"2013-08-13 17_43_38","6615","7982","28"
"2013-08-13 17_43_39","6039","8123","38"
"2013-08-13 17_43_39","6615","7739","31"
"2013-08-13 17_43_40","6615","7906","32"
"2013-08-13 17_43_40","7767","7751","49"
"2013-08-13 17_43_41","7767","7863","25"
"2013-08-13 17_43_42","7191","7912","39"
"2013-08-13 17_43_42","7767","7849","42"
"2013-08-13 17_43_43","8343","7162","27"
"2013-08-13 17_43_44","7767","7111","41"
"2013-08-13 17_43_44","7191","7028","47"
"2013-08-13 17_43_45","7767","7543","45"
"2013-08-13 17_43_46","7767","7754","34"
"2013-08-13 17_43_46","7191","7814","21"
"2013-08-13 17_43_47","7191","7748","37"
"2013-08-13 17_43_48","7191","7727","43"
"2013-08-13 17_43_48","7191","8108","36"
"2013-08-13 17_43_49","6615","8498","35"
"2013-08-13 17_43_49","7191","8432","22"
"2013-08-13 17_43_50","6615","8290","44"
"2013-08-13 17_43_51","6615","8577","40"
"2013-08-13 17_43_51","6615","8526","24"
"2013-08-13 17_43_52","6615","8463","23"
"2013-08-13 17_43_53","6615","8497","29"
"2013-08-13 17_43_53","6615","8420","33"
"2013-08-13 17_43_54","6615","8424","48"
"2013-08-13 17_43_55","6039","8298","50"
"2013-08-13 17_43_55","6039","8761","46"
"2013-08-13 17_43_56","829","902","47"
"2013-08-13 17_43_56","6039","9111","26"
"2013-08-13 17_43_57","6318","8903","30"
"2013-08-13 17_43_57","6615","8805","28"
"2013-08-13 17_43_58","6615","8872","38"
"2013-08-13 17_43_58","6615","8887","31"
"2013-08-13 17_43_59","6615","8824","32"
"2013-08-13 17_44_00","7191","8837","49"
"2013-08-13 17_44_00","7191","8902","25"
"2013-08-13 17_44_01","7191","8820","39"
"2013-08-13 17_44_02","7191","8826","42"
"2013-08-13 17_44_02","7767","8901","27"
"2013-08-13 17_44_03","7191","8755","41"
"2013-08-13 17_44_04","7191","8193","45"
"2013-08-13 17_44_04","7191","8303","34"
"2013-08-13 17_44_05","7191","8193","21"
"2013-08-13 17_44_06","7767","8187","37"
"2013-08-13 17_44_06","7767","8118","43"
"2013-08-13 17_44_07","7767","8107","36"
"2013-08-13 17_44_07","7767","8130","35"
"2013-08-13 17_44_08","7767","8114","22"
"2013-08-13 17_44_09","7767","8110","44"
"2013-08-13 17_44_09","7767","8143","40"
"2013-08-13 17_44_10","7767","8096","24"
"2013-08-13 17_44_11","7767","8007","23"
"2013-08-13 17_44_11","7767","8001","29"
"2013-08-13 17_44_12","7767","8046","33"
"2013-08-13 17_44_12","7767","8016","48"
"2013-08-13 17_44_13","7767","8000","50"
"2013-08-13 17_44_14","7191","8052","46"
"2013-08-13 17_44_14","7767","8279","47"
"2013-08-13 17_44_15","7109","8727","26"
"2013-08-13 17_44_16","7191","8804","30"
"2013-08-13 17_44_16","7191","8819","28"
"2013-08-13 17_44_17","7191","8913","38"
"2013-08-13 17_44_18","7191","8766","31"
"2013-08-13 17_44_18","7191","8857","32"
"2013-08-13 17_44_19","7191","8729","49"
"2013-08-13 17_44_20","7191","8812","25"
"2013-08-13 17_44_20","7191","8836","39"
"2013-08-13 17_44_21","7191","8900","42"
"2013-08-13 17_44_22","7109","8824","27"
"2013-08-13 17_44_22","7191","8919","41"
"2013-08-13 17_44_23","7191","9047","45"
"2013-08-13 17_44_24","7191","9144","34"
"2013-08-13 17_44_24","7191","9093","21"
"2013-08-13 17_44_25","7191","9125","37"
"2013-08-13 17_44_26","7191","9133","43"
"2013-08-13 17_44_26","7767","9096","36"
"2013-08-13 17_44_27","7767","9202","35"
"2013-08-13 17_44_28","7767","9117","22"
"2013-08-13 17_44_28","7767","9269","44"
"2013-08-13 17_44_29","7767","9077","40"
"2013-08-13 17_44_29","7767","9014","24"
"2013-08-13 17_44_30","7767","9116","23"
"2013-08-13 17_44_31","7767","9231","29"
"2013-08-13 17_44_31","7767","9139","33"
"2013-08-13 17_44_32","7767","9293","48"
"2013-08-13 17_44_33","7767","9098","50"
"2013-08-13 17_44_33","7767","9425","46"
"2013-08-13 17_44_34","7767","9400","47"
"2013-08-13 17_44_35","7767","9438","26"
"2013-08-13 17_44_36","7767","9387","30"
"2013-08-13 17_44_36","7767","9426","28"
"2013-08-13 17_44_37","7767","9226","38"
"2013-08-13 17_44_37","7767","9118","31"
"2013-08-13 17_44_38","7767","9276","32"
"2013-08-13 17_44_39","7767","9222","49"
"2013-08-13 17_44_39","7767","9286","25"
"2013-08-13 17_44_40","7767","9174","39"
"2013-08-13 17_44_41","7767","9129","42"
"2013-08-13 17_44_41","7767","9198","27"
"2013-08-13 17_44_42","7767","9097","41"
"2013-08-13 17_44_42","7767","9011","45"
"2013-08-13 17_44_43","7767","8970","34"
"2013-08-13 17_44_44","8343","8619","21"
"2013-08-13 17_44_44","8343","8897","37"
"2013-08-13 17_44_45","7767","8607","43"
"2013-08-13 17_44_45","8343","8818","36"
"2013-08-13 17_44_46","7767","8833","35"
"2013-08-13 17_44_47","7767","8896","22"
"2013-08-13 17_44_47","7767","8830","44"
"2013-08-13 17_44_48","7767","9001","40"
"2013-08-13 17_44_49","7767","8908","24"
"2013-08-13 17_44_49","7767","9082","23"
"2013-08-13 17_44_50","7767","8999","29"
"2013-08-13 17_44_51","7767","8910","33"
"2013-08-13 17_44_51","7767","8970","48"
"2013-08-13 17_44_52","7767","8998","50"
"2013-08-13 17_44_53","7767","8739","46"
"2013-08-13 17_44_53","7767","8723","47"
"2013-08-13 17_44_54","7767","8701","26"
"2013-08-13 17_44_55","8343","8634","30"
"2013-08-13 17_44_55","7767","8821","28"
"2013-08-13 17_44_56","7767","8743","38"
"2013-08-13 17_44_57","7767","8700","31"
"2013-08-13 17_44_57","7767","8639","32"
"2013-08-13 17_44_58","7767","8806","49"
"2013-08-13 17_44_58","8343","8720","25"
"2013-08-13 17_44_59","8343","8696","39"
"2013-08-13 17_45_00","7767","8965","42"
"2013-08-13 17_45_01","8343","8902","27"
"2013-08-13 17_45_01","7767","9274","41"
"2013-08-13 17_45_02","7767","9206","45"
"2013-08-13 17_45_03","7767","9130","34"
"2013-08-13 17_45_03","7767","9334","21"
"2013-08-13 17_45_04","7767","9325","37"
"2013-08-13 17_45_05","7191","9384","43"
"2013-08-13 17_45_05","7767","9322","36"
"2013-08-13 17_45_06","7767","9205","35"
"2013-08-13 17_45_06","7767","9218","22"
"2013-08-13 17_45_07","7767","9201","44"
"2013-08-13 17_45_08","7767","9200","40"
"2013-08-13 17_45_08","7767","9184","24"
"2013-08-13 17_45_09","7767","8957","23"
"2013-08-13 17_45_10","7767","9198","29"
"2013-08-13 17_45_10","7767","8913","33"
"2013-08-13 17_45_11","7767","9182","48"
"2013-08-13 17_45_12","7830","9106","50"
"2013-08-13 17_45_12","7767","9183","46"
"2013-08-13 17_45_13","7767","8809","47"
"2013-08-13 17_45_14","7830","9201","26"
"2013-08-13 17_45_14","7767","9126","30"
"2013-08-13 17_45_15","7767","9198","28"
"2013-08-13 17_45_15","7767","9098","38"
"2013-08-13 17_45_16","7767","9208","31"
"2013-08-13 17_45_17","7767","9027","32"
"2013-08-13 17_45_17","7767","9300","49"
"2013-08-13 17_45_18","7767","9202","25"
"2013-08-13 17_45_19","7767","9062","39"
"2013-08-13 17_45_19","7767","9053","42"
"2013-08-13 17_45_20","8343","9101","27"
"2013-08-13 17_45_21","7767","8866","41"
"2013-08-13 17_45_21","8343","8852","45"
"2013-08-13 17_45_22","8343","8966","34"
"2013-08-13 17_45_23","8343","9023","21"
"2013-08-13 17_45_23","7767","8666","37"
"2013-08-13 17_45_24","8343","8956","43"
"2013-08-13 17_45_25","8343","9016","36"
"2013-08-13 17_45_25","8343","9000","35"
"2013-08-13 17_45_26","7767","8896","22"
"2013-08-13 17_45_27","7767","9098","44"
"2013-08-13 17_45_27","7767","9024","40"
"2013-08-13 17_45_28","8343","9094","24"
"2013-08-13 17_45_28","7767","8983","23"
"2013-08-13 17_45_29","7767","9087","29"
"2013-08-13 17_45_30","7767","9028","33"
"2013-08-13 17_45_30","7767","9085","48"
"2013-08-13 17_45_31","7767","9017","50"
"2013-08-13 17_45_32","7767","9373","46"
"2013-08-13 17_45_33","7767","9188","47"
"2013-08-13 17_45_33","7767","9199","26"
"2013-08-13 17_45_34","7767","9107","30"
"2013-08-13 17_45_34","7222","9208","28"
"2013-08-13 17_45_35","7767","9016","38"
"2013-08-13 17_45_36","7767","9033","31"
"2013-08-13 17_45_36","7767","8976","32"
"2013-08-13 17_45_37","7767","9087","49"
"2013-08-13 17_45_38","7767","9102","25"
"2013-08-13 17_45_38","7767","9007","39"
"2013-08-13 17_45_39","7767","8947","42"
"2013-08-13 17_45_39","7767","8951","27"
"2013-08-13 17_45_40","7767","8883","41"
"2013-08-13 17_45_41","7767","9051","45"
"2013-08-13 17_45_41","7767","8890","34"
"2013-08-13 17_45_42","7767","8858","21"
"2013-08-13 17_45_43","7767","8829","37"
"2013-08-13 17_45_43","7767","8895","43"
"2013-08-13 17_45_44","7767","8631","36"
"2013-08-13 17_45_45","7767","8900","35"
"2013-08-13 17_45_45","7767","8827","22"
"2013-08-13 17_45_46","7767","8815","44"
"2013-08-13 17_45_46","7767","8800","40"
"2013-08-13 17_45_47","7767","8670","24"
"2013-08-13 17_45_48","7767","8786","23"
"2013-08-13 17_45_48","7767","8713","29"
"2013-08-13 17_45_49","7767","8661","33"
"2013-08-13 17_45_50","7767","8701","48"
"2013-08-13 17_45_50","7767","8512","50"
"2013-08-13 17_45_51","8343","8337","46"
"2013-08-13 17_45_51","7767","8499","47"
"2013-08-13 17_45_52","7767","8360","26"
"2013-08-13 17_45_53","7767","8534","30"
"2013-08-13 17_45_53","7767","8608","28"
"2013-08-13 17_45_54","7767","8608","38"
"2013-08-13 17_45_55","7767","8472","31"
"2013-08-13 17_45_55","7767","8611","32"
"2013-08-13 17_45_56","8343","8403","49"
"2013-08-13 17_45_56","7767","8400","25"
"2013-08-13 17_45_57","7767","8663","39"
"2013-08-13 17_45_58","7767","8700","42"
"2013-08-13 17_45_58","7767","8678","27"
"2013-08-13 17_45_59","7767","8508","41"
"2013-08-13 17_46_00","7767","8603","45"
"2013-08-13 17_46_00","7767","8664","34"
"2013-08-13 17_46_01","7767","8600","21"
"2013-08-13 17_46_02","7767","8673","37"
"2013-08-13 17_46_02","7767","8570","43"
"2013-08-13 17_46_03","7191","8750","36"
"2013-08-13 17_46_03","719","997","26"
"2013-08-13 17_46_04","7767","8680","35"
"2013-08-13 17_46_04","7767","8809","22"
"2013-08-13 17_46_05","7767","8715","44"
"2013-08-13 17_46_06","7767","8814","40"
"2013-08-13 17_46_06","7767","8801","24"
"2013-08-13 17_46_07","7191","8744","23"
"2013-08-13 17_46_08","7191","8998","29"
"2013-08-13 17_46_08","7767","8992","33"
"2013-08-13 17_46_09","7767","8922","48"
"2013-08-13 17_46_09","7767","8855","50"
"2013-08-13 17_46_10","7191","9010","46"
"2013-08-13 17_46_11","7767","8901","47"
"2013-08-13 17_46_11","7191","8277","30"
"2013-08-13 17_46_12","7767","8307","28"
"2013-08-13 17_46_13","7191","8380","38"
"2013-08-13 17_46_13","7767","8475","31"
"2013-08-13 17_46_14","7767","8211","32"
"2013-08-13 17_46_15","7767","8203","49"
"2013-08-13 17_46_15","7767","8346","25"
"2013-08-13 17_46_16","7767","8296","39"
"2013-08-13 17_46_17","7767","8325","42"
"2013-08-13 17_46_17","7767","8337","27"
"2013-08-13 17_46_18","7767","8197","41"
"2013-08-13 17_46_18","7767","8200","45"
"2013-08-13 17_46_19","7767","8457","34"
"2013-08-13 17_46_20","7767","8489","21"
"2013-08-13 17_46_21","7767","8583","37"
"2013-08-13 17_46_21","7767","8479","43"
"2013-08-13 17_46_22","7191","8396","36"
"2013-08-13 17_46_23","7767","8694","26"
"2013-08-13 17_46_23","7191","9122","35"
"2013-08-13 17_46_24","7191","9014","22"
"2013-08-13 17_46_24","7191","9032","44"
"2013-08-13 17_46_25","7191","9180","40"
"2013-08-13 17_46_26","7191","9196","24"
"2013-08-13 17_46_26","7191","9208","23"
"2013-08-13 17_46_27","7191","9099","29"
"2013-08-13 17_46_28","7191","8879","33"
"2013-08-13 17_46_28","7191","8799","48"
"2013-08-13 17_46_29","7191","9061","50"
"2013-08-13 17_46_30","7191","8905","46"
"2013-08-13 17_46_30","7191","8925","47"
"2013-08-13 17_46_31","7191","9010","30"
"2013-08-13 17_46_31","7191","8889","28"
"2013-08-13 17_46_32","7191","8966","38"
"2013-08-13 17_46_33","823","1056","43"
"2013-08-13 17_46_33","7191","8990","31"
"2013-08-13 17_46_33","829","901","36"
"2013-08-13 17_46_33","7470","8939","32"
"2013-08-13 17_46_34","7767","8994","49"
"2013-08-13 17_46_35","8343","9089","25"
"2013-08-13 17_46_35","7767","9081","39"
"2013-08-13 17_46_36","7767","9000","42"
"2013-08-13 17_46_37","7767","9075","27"
"2013-08-13 17_46_37","7767","9104","41"
"2013-08-13 17_46_38","7767","9064","45"
"2013-08-13 17_46_39","7767","8923","34"
"2013-08-13 17_46_39","829","896","33"
"2013-08-13 17_46_39","7767","8823","21"
"2013-08-13 17_46_40","7767","8879","37"
"2013-08-13 17_46_40","7767","7470","26"
"2013-08-13 17_46_41","7767","7626","35"
"2013-08-13 17_46_42","7767","7597","22"
"2013-08-13 17_46_42","7767","7684","44"
"2013-08-13 17_46_43","7767","7501","40"
"2013-08-13 17_46_44","7767","7499","24"
"2013-08-13 17_46_44","7767","7545","23"
"2013-08-13 17_46_45","7767","7371","29"
"2013-08-13 17_46_46","7767","6833","48"
"2013-08-13 17_46_46","7767","6926","50"
"2013-08-13 17_46_47","7767","6899","46"
"2013-08-13 17_46_47","7767","6819","47"
"2013-08-13 17_46_48","7830","6996","30"
"2013-08-13 17_46_49","7767","7002","28"
"2013-08-13 17_46_49","7191","6946","38"
"2013-08-13 17_46_50","6615","7098","43"
"2013-08-13 17_46_51","6615","7501","31"
"2013-08-13 17_46_51","6615","7772","36"
"2013-08-13 17_46_52","6615","8298","32"
"2013-08-13 17_46_53","6615","8257","49"
"2013-08-13 17_46_53","6615","8208","25"
"2013-08-13 17_46_54","6599","8333","39"
"2013-08-13 17_46_55","6615","8299","42"
"2013-08-13 17_46_55","6615","8301","27"
"2013-08-13 17_46_56","6615","8209","41"
"2013-08-13 17_46_57","6615","8205","45"
"2013-08-13 17_46_57","6039","8227","34"
"2013-08-13 17_46_58","6039","8284","33"
"2013-08-13 17_46_58","857","959","46"
"2013-08-13 17_46_58","6039","8806","21"
"2013-08-13 17_46_59","6039","8841","37"
"2013-08-13 17_47_00","6039","9015","26"
"2013-08-13 17_47_00","6039","8802","35"
"2013-08-13 17_47_01","6039","8914","22"
"2013-08-13 17_47_02","6039","9036","44"
"2013-08-13 17_47_03","6039","9392","40"
"2013-08-13 17_47_03","6894","9107","24"
"2013-08-13 17_47_04","7191","9129","23"
"2013-08-13 17_47_04","7191","9147","29"
"2013-08-13 17_47_05","7191","9185","48"
"2013-08-13 17_47_06","7191","9252","50"
"2013-08-13 17_47_06","7191","8600","47"
"2013-08-13 17_47_07","7191","8399","30"
"2013-08-13 17_47_08","7191","8357","28"
"2013-08-13 17_47_08","7191","8312","38"
"2013-08-13 17_47_09","7767","8440","43"
"2013-08-13 17_47_10","7767","8413","31"
"2013-08-13 17_47_10","7767","8299","36"
"2013-08-13 17_47_11","7767","8540","32"
"2013-08-13 17_47_12","7767","8382","49"
"2013-08-13 17_47_12","7767","8398","25"
"2013-08-13 17_47_13","7767","7906","39"
"2013-08-13 17_47_13","7767","8205","42"
"2013-08-13 17_47_14","7767","8121","27"
"2013-08-13 17_47_15","7767","8135","41"
"2013-08-13 17_47_15","7767","8166","45"
"2013-08-13 17_47_16","7767","8314","34"
"2013-08-13 17_47_16","7109","8319","33"
"2013-08-13 17_47_17","7191","8033","21"
"2013-08-13 17_47_18","7191","8702","46"
"2013-08-13 17_47_18","7191","8897","37"
"2013-08-13 17_47_19","7191","8777","26"
"2013-08-13 17_47_20","7191","8821","35"
"2013-08-13 17_47_20","7191","8732","22"
"2013-08-13 17_47_21","7191","8702","44"
"2013-08-13 17_47_21","7767","8224","40"
"2013-08-13 17_47_22","7191","8450","24"
"2013-08-13 17_47_23","7191","8518","23"
"2013-08-13 17_47_23","7170","8501","29"
"2013-08-13 17_47_24","7191","8557","48"
"2013-08-13 17_47_25","7191","8612","50"
"2013-08-13 17_47_25","7767","8114","47"
"2013-08-13 17_47_26","7191","8523","30"
"2013-08-13 17_47_27","7191","8617","28"
"2013-08-13 17_47_27","7767","8601","38"
"2013-08-13 17_47_28","7191","8415","43"
"2013-08-13 17_47_29","7767","8702","31"
"2013-08-13 17_47_29","829","930","46"
"2013-08-13 17_47_29","7767","8611","36"
"2013-08-13 17_47_30","7767","8780","32"
"2013-08-13 17_47_31","7767","8712","49"
"2013-08-13 17_47_31","7767","8717","25"
"2013-08-13 17_47_32","7767","8739","39"
"2013-08-13 17_47_33","7767","8815","42"
"2013-08-13 17_47_33","7767","8834","27"
"2013-08-13 17_47_34","7767","8891","41"
"2013-08-13 17_47_34","7767","8912","45"
"2013-08-13 17_47_35","7767","8900","34"
"2013-08-13 17_47_36","7767","8801","33"
"2013-08-13 17_47_36","7191","8972","21"
"2013-08-13 17_47_37","7767","8302","37"
"2013-08-13 17_47_38","7767","8354","26"
"2013-08-13 17_47_38","7191","8227","35"
"2013-08-13 17_47_39","7767","8291","22"
"2013-08-13 17_47_40","7191","8350","44"
"2013-08-13 17_47_40","7191","8368","40"
