time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 12_48_08","2889","3612","13"
"2013-08-13 12_48_09","2889","4197","26"
"2013-08-13 12_48_09","2889","4598","23"
"2013-08-13 12_48_10","2889","4978","28"
"2013-08-13 12_48_10","2889","5477","12"
"2013-08-13 12_48_11","2889","5897","14"
"2013-08-13 12_48_11","2771","4001","15"
"2013-08-13 12_48_12","2889","6474","38"
"2013-08-13 12_48_12","2889","6459","34"
"2013-08-13 12_48_13","2889","6683","29"
"2013-08-13 12_48_13","2889","6502","39"
"2013-08-13 12_48_14","2889","6002","16"
"2013-08-13 12_48_14","2889","6044","17"
"2013-08-13 12_48_15","2889","5919","30"
"2013-08-13 12_48_15","2889","5996","40"
"2013-08-13 12_48_16","2889","6001","20"
"2013-08-13 12_48_16","3318","6000","21"
"2013-08-13 12_48_17","2889","6003","11"
"2013-08-13 12_48_17","2889","5999","37"
"2013-08-13 12_48_18","3204","6000","18"
"2013-08-13 12_48_18","3318","5899","24"
"2013-08-13 12_48_19","2889","4199","25"
"2013-08-13 12_48_19","3519","4398","36"
"2013-08-13 12_48_20","4464","4597","22"
"2013-08-13 12_48_20","4464","4613","32"
"2013-08-13 12_48_21","4464","4601","27"
"2013-08-13 12_48_21","4464","4589","19"
"2013-08-13 12_48_22","4464","4598","33"
"2013-08-13 12_48_22","4263","4601","31"
"2013-08-13 12_48_23","4692","4509","35"
"2013-08-13 12_48_23","4692","4602","13"
"2013-08-13 12_48_24","4692","4596","26"
"2013-08-13 12_48_24","4806","4599","23"
"2013-08-13 12_48_25","4806","4629","28"
"2013-08-13 12_48_25","4806","4602","12"
"2013-08-13 12_48_26","4806","4600","14"
"2013-08-13 12_48_26","4920","4601","15"
"2013-08-13 12_48_27","4920","4601","38"
"2013-08-13 12_48_27","4920","4502","34"
"2013-08-13 12_48_28","5034","4499","29"
"2013-08-13 12_48_29","4605","4671","39"
"2013-08-13 12_48_29","4176","4600","16"
"2013-08-13 12_48_29","3747","4474","17"
"2013-08-13 12_48_30","3633","4498","30"
"2013-08-13 12_48_30","3747","4600","40"
"2013-08-13 12_48_31","3747","4601","20"
"2013-08-13 12_48_31","3747","4599","21"
"2013-08-13 12_48_32","3747","4580","11"
"2013-08-13 12_48_32","3747","4601","37"
"2013-08-13 12_48_33","3747","4590","18"
"2013-08-13 12_48_33","3747","4600","24"
"2013-08-13 12_48_34","3747","4599","25"
"2013-08-13 12_48_34","3747","4600","36"
"2013-08-13 12_48_35","3747","4600","22"
"2013-08-13 12_48_35","3747","4500","32"
"2013-08-13 12_48_36","3747","4599","27"
"2013-08-13 12_48_36","3747","4601","19"
"2013-08-13 12_48_37","3747","4600","33"
"2013-08-13 12_48_37","3747","4601","31"
"2013-08-13 12_48_38","3747","4599","35"
"2013-08-13 12_48_38","887","1002","15"
"2013-08-13 12_48_38","3747","4600","13"
"2013-08-13 12_48_39","3747","4599","26"
"2013-08-13 12_48_39","3747","4601","23"
"2013-08-13 12_48_40","3747","4600","28"
"2013-08-13 12_48_40","3747","4600","12"
"2013-08-13 12_48_41","3747","4599","14"
"2013-08-13 12_48_41","3747","4009","38"
"2013-08-13 12_48_42","887","1002","40"
"2013-08-13 12_48_42","3742","4103","34"
"2013-08-13 12_48_43","3747","4074","29"
"2013-08-13 12_48_43","3747","4014","39"
"2013-08-13 12_48_43","3747","4099","16"
"2013-08-13 12_48_44","3747","4099","17"
"2013-08-13 12_48_44","3747","4097","30"
"2013-08-13 12_48_45","3747","3601","20"
"2013-08-13 12_48_45","3742","3599","21"
"2013-08-13 12_48_46","3747","3685","11"
"2013-08-13 12_48_46","3747","3600","37"
"2013-08-13 12_48_47","3747","3602","18"
"2013-08-13 12_48_47","3747","3600","24"
"2013-08-13 12_48_48","3747","3599","25"
"2013-08-13 12_48_48","3747","3581","36"
"2013-08-13 12_48_49","3742","3602","22"
"2013-08-13 12_48_49","3747","3601","32"
"2013-08-13 12_48_50","3747","3600","27"
"2013-08-13 12_48_50","3747","3601","19"
"2013-08-13 12_48_51","3747","3501","33"
"2013-08-13 12_48_51","3318","3601","31"
"2013-08-13 12_48_52","3318","3496","15"
"2013-08-13 12_48_52","3318","3996","35"
"2013-08-13 12_48_53","3318","4199","13"
"2013-08-13 12_48_53","3318","4096","26"
"2013-08-13 12_48_54","865","1371","34"
"2013-08-13 12_48_54","3269","4000","23"
"2013-08-13 12_48_54","3318","4107","28"
"2013-08-13 12_48_55","3318","4101","12"
"2013-08-13 12_48_55","3318","3999","14"
"2013-08-13 12_48_56","2889","4134","38"
"2013-08-13 12_48_56","2889","4176","40"
"2013-08-13 12_48_57","2889","4100","29"
"2013-08-13 12_48_57","2889","4015","39"
"2013-08-13 12_48_58","2889","4101","16"
"2013-08-13 12_48_58","2889","4100","17"
"2013-08-13 12_48_59","2889","4000","30"
"2013-08-13 12_49_00","2889","4183","20"
"2013-08-13 12_49_00","2889","4084","21"
"2013-08-13 12_49_00","2889","4104","11"
"2013-08-13 12_49_01","2889","4101","37"
"2013-08-13 12_49_01","2889","4100","18"
"2013-08-13 12_49_02","2889","4101","24"
"2013-08-13 12_49_02","2889","4100","25"
"2013-08-13 12_49_03","3204","4101","36"
"2013-08-13 12_49_03","3204","4099","22"
"2013-08-13 12_49_04","3204","4100","32"
"2013-08-13 12_49_04","3318","4103","27"
"2013-08-13 12_49_05","3318","4102","19"
"2013-08-13 12_49_05","3318","4101","33"
"2013-08-13 12_49_06","3318","4102","31"
"2013-08-13 12_49_07","3169","4087","15"
"2013-08-13 12_49_07","3633","4098","35"
"2013-08-13 12_49_07","3318","4103","13"
"2013-08-13 12_49_08","3318","4116","26"
"2013-08-13 12_49_08","3318","4305","34"
"2013-08-13 12_49_09","3318","4498","23"
"2013-08-13 12_49_09","755","901","16"
"2013-08-13 12_49_09","3318","4500","28"
"2013-08-13 12_49_10","3318","4574","12"
"2013-08-13 12_49_10","3318","4654","14"
"2013-08-13 12_49_11","3318","4600","38"
"2013-08-13 12_49_11","3318","4602","40"
"2013-08-13 12_49_12","3318","4604","29"
"2013-08-13 12_49_12","3269","4600","39"
"2013-08-13 12_49_13","3318","4096","17"
"2013-08-13 12_49_13","3318","4100","30"
"2013-08-13 12_49_14","3318","4018","20"
"2013-08-13 12_49_14","3318","4201","21"
"2013-08-13 12_49_15","3318","4098","11"
"2013-08-13 12_49_15","3318","4094","37"
"2013-08-13 12_49_16","3318","4205","18"
"2013-08-13 12_49_16","3318","4102","24"
"2013-08-13 12_49_17","887","999","33"
"2013-08-13 12_49_17","3318","4102","25"
"2013-08-13 12_49_17","3318","4012","36"
"2013-08-13 12_49_18","3318","4099","22"
"2013-08-13 12_49_19","3747","4179","32"
"2013-08-13 12_49_19","3633","4101","27"
"2013-08-13 12_49_19","3747","4099","19"
"2013-08-13 12_49_20","3747","3600","31"
"2013-08-13 12_49_20","3747","3600","15"
"2013-08-13 12_49_21","755","1104","16"
"2013-08-13 12_49_21","3747","3690","35"
"2013-08-13 12_49_21","3742","3610","13"
"2013-08-13 12_49_22","3747","3429","26"
"2013-08-13 12_49_22","3747","3600","34"
"2013-08-13 12_49_23","3318","3600","23"
"2013-08-13 12_49_23","3318","3601","28"
"2013-08-13 12_49_24","887","1102","39"
"2013-08-13 12_49_24","3318","3603","12"
"2013-08-13 12_49_24","3318","3515","14"
"2013-08-13 12_49_25","3318","3604","38"
"2013-08-13 12_49_25","3318","3598","40"
"2013-08-13 12_49_26","3318","3600","29"
"2013-08-13 12_49_26","3318","3101","17"
"2013-08-13 12_49_27","3318","3100","30"
"2013-08-13 12_49_27","3318","2998","20"
"2013-08-13 12_49_28","3318","3106","21"
"2013-08-13 12_49_28","3169","3078","11"
"2013-08-13 12_49_29","3318","3100","37"
"2013-08-13 12_49_29","3318","3001","18"
"2013-08-13 12_49_30","2889","2999","24"
"2013-08-13 12_49_30","2889","3201","33"
"2013-08-13 12_49_31","865","997","19"
"2013-08-13 12_49_31","2889","3602","25"
"2013-08-13 12_49_31","2889","3600","36"
"2013-08-13 12_49_32","2889","3606","22"
"2013-08-13 12_49_32","2889","3574","32"
"2013-08-13 12_49_33","2889","3602","27"
"2013-08-13 12_49_33","3204","3105","31"
"2013-08-13 12_49_34","2889","3101","15"
"2013-08-13 12_49_34","2889","3286","16"
"2013-08-13 12_49_35","2889","3595","35"
"2013-08-13 12_49_35","2889","3600","13"
"2013-08-13 12_49_36","2889","3500","26"
"2013-08-13 12_49_36","2889","3499","34"
"2013-08-13 12_49_37","2889","3608","23"
"2013-08-13 12_49_37","2460","3498","28"
"2013-08-13 12_49_38","2460","3602","12"
"2013-08-13 12_49_38","865","1001","30"
"2013-08-13 12_49_38","2460","4112","39"
"2013-08-13 12_49_39","2460","4098","14"
"2013-08-13 12_49_39","2460","4100","38"
"2013-08-13 12_49_40","887","1099","11"
"2013-08-13 12_49_40","2889","4022","40"
"2013-08-13 12_49_40","2460","4102","29"
"2013-08-13 12_49_41","2460","4101","17"
"2013-08-13 12_49_41","2775","3605","20"
"2013-08-13 12_49_42","2775","3601","21"
"2013-08-13 12_49_42","2889","3000","37"
"2013-08-13 12_49_43","2889","3102","18"
"2013-08-13 12_49_43","2889","2899","24"
"2013-08-13 12_49_44","2460","3103","33"
"2013-08-13 12_49_44","2460","3195","19"
"2013-08-13 12_49_45","2460","3600","25"
"2013-08-13 12_49_45","2775","3589","36"
"2013-08-13 12_49_46","2775","3600","22"
"2013-08-13 12_49_46","2889","3508","32"
"2013-08-13 12_49_47","2889","3601","27"
"2013-08-13 12_49_47","2889","3598","31"
"2013-08-13 12_49_48","2889","3601","15"
"2013-08-13 12_49_48","3204","3601","16"
"2013-08-13 12_49_49","3204","3502","35"
"2013-08-13 12_49_49","3318","3601","13"
"2013-08-13 12_49_50","3318","3505","26"
"2013-08-13 12_49_50","3318","3602","34"
"2013-08-13 12_49_51","3318","3600","23"
"2013-08-13 12_49_51","3318","3609","28"
"2013-08-13 12_49_52","3318","3600","12"
"2013-08-13 12_49_52","2889","3600","30"
"2013-08-13 12_49_53","2889","4000","39"
"2013-08-13 12_49_54","2889","4195","14"
"2013-08-13 12_49_54","2460","4100","38"
"2013-08-13 12_49_54","2460","4101","11"
"2013-08-13 12_49_55","2460","4600","40"
"2013-08-13 12_49_55","2460","4599","29"
"2013-08-13 12_49_56","2460","4599","17"
"2013-08-13 12_49_56","2775","4600","20"
"2013-08-13 12_49_57","2775","4587","21"
"2013-08-13 12_49_57","2889","4601","37"
"2013-08-13 12_49_58","2889","4600","18"
"2013-08-13 12_49_58","2889","4501","24"
"2013-08-13 12_49_59","2889","4600","33"
"2013-08-13 12_49_59","2889","4597","19"
"2013-08-13 12_50_00","2889","4597","25"
"2013-08-13 12_50_00","2889","4605","36"
"2013-08-13 12_50_01","2889","4606","22"
"2013-08-13 12_50_01","2889","4601","32"
"2013-08-13 12_50_02","2889","4600","27"
"2013-08-13 12_50_02","2889","4601","31"
"2013-08-13 12_50_03","2889","4604","15"
"2013-08-13 12_50_03","2889","4604","16"
"2013-08-13 12_50_04","3204","4615","35"
"2013-08-13 12_50_04","3204","4591","13"
"2013-08-13 12_50_05","3318","4600","26"
"2013-08-13 12_50_05","3633","4600","34"
"2013-08-13 12_50_06","3747","4601","23"
"2013-08-13 12_50_06","3633","4675","28"
"2013-08-13 12_50_07","3747","4599","12"
"2013-08-13 12_50_07","3747","4601","30"
"2013-08-13 12_50_08","3747","4601","39"
"2013-08-13 12_50_08","3747","4601","14"
"2013-08-13 12_50_09","3747","4602","38"
"2013-08-13 12_50_09","3747","4601","11"
"2013-08-13 12_50_10","3747","4503","40"
"2013-08-13 12_50_10","887","995","24"
"2013-08-13 12_50_10","3747","4599","29"
"2013-08-13 12_50_11","3747","4499","17"
"2013-08-13 12_50_11","3747","4600","20"
"2013-08-13 12_50_12","3747","4601","21"
"2013-08-13 12_50_12","3747","4590","37"
"2013-08-13 12_50_13","3747","4601","18"
"2013-08-13 12_50_13","3747","4102","33"
"2013-08-13 12_50_14","3747","4204","19"
"2013-08-13 12_50_14","3747","4004","25"
"2013-08-13 12_50_15","3747","4099","36"
"2013-08-13 12_50_15","3747","4004","22"
"2013-08-13 12_50_16","3747","4102","32"
"2013-08-13 12_50_16","3747","4097","27"
"2013-08-13 12_50_17","3747","4105","31"
"2013-08-13 12_50_17","3747","4100","15"
"2013-08-13 12_50_18","3747","4100","16"
"2013-08-13 12_50_19","3747","4228","35"
"2013-08-13 12_50_19","3629","4198","13"
"2013-08-13 12_50_20","3747","4226","26"
"2013-08-13 12_50_20","3747","4200","34"
"2013-08-13 12_50_21","3742","4202","23"
"2013-08-13 12_50_21","3747","4097","28"
"2013-08-13 12_50_22","3698","4200","12"
"2013-08-13 12_50_22","3747","4201","30"
"2013-08-13 12_50_23","3747","3845","39"
"2013-08-13 12_50_23","3747","4201","14"
"2013-08-13 12_50_24","3747","4101","38"
"2013-08-13 12_50_24","3318","4272","11"
"2013-08-13 12_50_25","3318","4198","40"
"2013-08-13 12_50_25","3318","4691","24"
"2013-08-13 12_50_26","3318","4700","29"
"2013-08-13 12_50_26","3318","4697","17"
"2013-08-13 12_50_27","3318","4600","20"
"2013-08-13 12_50_27","3318","4697","21"
"2013-08-13 12_50_28","3318","4603","37"
"2013-08-13 12_50_28","3318","4691","18"
"2013-08-13 12_50_29","3318","4700","33"
"2013-08-13 12_50_29","3318","4700","19"
"2013-08-13 12_50_30","3318","4699","25"
"2013-08-13 12_50_30","3318","4699","36"
"2013-08-13 12_50_31","3318","4676","22"
"2013-08-13 12_50_31","3318","4674","32"
"2013-08-13 12_50_32","3318","4696","27"
"2013-08-13 12_50_32","3318","4700","31"
"2013-08-13 12_50_33","3318","4703","15"
"2013-08-13 12_50_33","3318","4703","16"
"2013-08-13 12_50_34","3318","4624","35"
"2013-08-13 12_50_34","3318","4600","13"
"2013-08-13 12_50_35","3318","4604","26"
"2013-08-13 12_50_35","3318","4602","34"
"2013-08-13 12_50_36","3633","4601","23"
"2013-08-13 12_50_36","3747","4614","28"
"2013-08-13 12_50_37","3747","4602","12"
"2013-08-13 12_50_37","3747","4599","30"
"2013-08-13 12_50_38","3747","4600","39"
"2013-08-13 12_50_38","3747","4601","14"
"2013-08-13 12_50_39","3747","4600","38"
"2013-08-13 12_50_39","3747","4511","11"
"2013-08-13 12_50_40","3747","4598","40"
"2013-08-13 12_50_40","3747","4600","24"
"2013-08-13 12_50_41","3747","4602","29"
"2013-08-13 12_50_41","3747","4686","17"
"2013-08-13 12_50_42","3747","4603","20"
"2013-08-13 12_50_42","3747","4601","21"
"2013-08-13 12_50_43","4176","4596","37"
"2013-08-13 12_50_43","3747","4501","18"
"2013-08-13 12_50_44","3747","4601","33"
"2013-08-13 12_50_44","3747","4585","19"
"2013-08-13 12_50_45","3747","4600","25"
"2013-08-13 12_50_45","3747","4601","36"
"2013-08-13 12_50_46","3747","4601","22"
"2013-08-13 12_50_46","3721","4599","32"
"2013-08-13 12_50_47","3747","4601","27"
"2013-08-13 12_50_47","3747","4608","31"
"2013-08-13 12_50_48","3747","4601","15"
"2013-08-13 12_50_48","3747","4601","16"
"2013-08-13 12_50_49","3747","4599","35"
"2013-08-13 12_50_49","3747","4599","13"
"2013-08-13 12_50_50","3747","4601","26"
"2013-08-13 12_50_50","3747","4596","34"
"2013-08-13 12_50_51","3747","4598","23"
"2013-08-13 12_50_51","3747","4592","28"
"2013-08-13 12_50_52","3747","4591","12"
"2013-08-13 12_50_52","3747","4600","30"
"2013-08-13 12_50_53","3747","4693","39"
"2013-08-13 12_50_53","3747","4601","14"
"2013-08-13 12_50_54","3747","4595","38"
"2013-08-13 12_50_54","3747","4600","11"
"2013-08-13 12_50_55","3747","4602","40"
"2013-08-13 12_50_55","3747","4600","24"
"2013-08-13 12_50_56","3747","4600","29"
"2013-08-13 12_50_56","3747","4601","17"
"2013-08-13 12_50_56","887","1002","36"
"2013-08-13 12_50_57","3747","4601","20"
"2013-08-13 12_50_57","3747","4488","21"
"2013-08-13 12_50_57","755","936","32"
"2013-08-13 12_50_58","3747","4600","37"
"2013-08-13 12_50_58","3747","4601","18"
"2013-08-13 12_50_59","3598","4648","33"
"2013-08-13 12_50_59","3747","4597","19"
"2013-08-13 12_51_00","3747","4502","25"
"2013-08-13 12_51_00","3747","4093","22"
"2013-08-13 12_51_01","3747","3600","27"
"2013-08-13 12_51_01","3747","3600","31"
"2013-08-13 12_51_02","3747","3502","15"
"2013-08-13 12_51_02","3747","3555","16"
"2013-08-13 12_51_03","3747","3598","35"
"2013-08-13 12_51_03","3747","3615","13"
"2013-08-13 12_51_04","3747","3601","26"
"2013-08-13 12_51_04","3747","3602","34"
"2013-08-13 12_51_05","3747","3604","23"
"2013-08-13 12_51_05","3747","3600","28"
"2013-08-13 12_51_06","3747","3510","12"
"2013-08-13 12_51_06","3747","3600","30"
"2013-08-13 12_51_07","3747","3684","39"
"2013-08-13 12_51_07","3747","3605","14"
"2013-08-13 12_51_08","3747","3600","38"
"2013-08-13 12_51_08","4176","3498","11"
"2013-08-13 12_51_09","3747","3500","40"
"2013-08-13 12_51_09","3747","3755","24"
"2013-08-13 12_51_10","3747","3598","29"
"2013-08-13 12_51_10","3318","3597","17"
"2013-08-13 12_51_11","3318","3700","36"
"2013-08-13 12_51_11","3318","4099","20"
"2013-08-13 12_51_12","2889","4102","21"
"2013-08-13 12_51_12","3318","4251","32"
"2013-08-13 12_51_13","2889","4600","37"
"2013-08-13 12_51_13","2889","4600","18"
"2013-08-13 12_51_14","2889","4602","33"
"2013-08-13 12_51_14","2889","4502","19"
"2013-08-13 12_51_15","2889","4601","25"
"2013-08-13 12_51_15","2889","4503","22"
"2013-08-13 12_51_16","2889","4600","27"
"2013-08-13 12_51_16","2889","4602","31"
"2013-08-13 12_51_17","2889","4601","15"
"2013-08-13 12_51_17","2889","4602","16"
"2013-08-13 12_51_18","2889","4513","35"
"2013-08-13 12_51_18","2889","4601","13"
"2013-08-13 12_51_19","2889","4600","26"
"2013-08-13 12_51_19","2889","4788","34"
"2013-08-13 12_51_20","2889","4825","23"
"2013-08-13 12_51_20","2889","4895","28"
"2013-08-13 12_51_21","2740","4801","12"
"2013-08-13 12_51_21","2889","4706","30"
"2013-08-13 12_51_22","2889","4807","39"
"2013-08-13 12_51_22","3204","4799","14"
"2013-08-13 12_51_23","3204","4800","38"
"2013-08-13 12_51_23","3633","4800","11"
"2013-08-13 12_51_24","3633","4378","40"
"2013-08-13 12_51_24","3633","4877","24"
"2013-08-13 12_51_25","3633","4801","29"
"2013-08-13 12_51_25","3747","4771","17"
"2013-08-13 12_51_26","3747","4767","36"
"2013-08-13 12_51_26","3747","4722","20"
"2013-08-13 12_51_27","3747","4759","21"
"2013-08-13 12_51_27","3747","4659","32"
"2013-08-13 12_51_28","3747","4901","37"
"2013-08-13 12_51_28","3747","4742","18"
"2013-08-13 12_51_29","3747","4830","33"
"2013-08-13 12_51_29","3747","4784","19"
"2013-08-13 12_51_30","3747","4757","25"
"2013-08-13 12_51_30","3747","4775","22"
"2013-08-13 12_51_31","3747","4797","27"
"2013-08-13 12_51_31","4176","4702","31"
"2013-08-13 12_51_32","3747","4899","15"
"2013-08-13 12_51_32","3747","4775","16"
"2013-08-13 12_51_33","3747","4713","35"
"2013-08-13 12_51_33","3747","4797","13"
"2013-08-13 12_51_34","3747","4777","26"
"2013-08-13 12_51_34","3747","4700","34"
"2013-08-13 12_51_35","3747","4600","23"
"2013-08-13 12_51_35","3747","4599","28"
"2013-08-13 12_51_36","3747","4602","12"
"2013-08-13 12_51_36","4176","4602","30"
"2013-08-13 12_51_37","4176","4599","39"
"2013-08-13 12_51_37","4176","4600","14"
"2013-08-13 12_51_38","4062","4600","38"
"2013-08-13 12_51_38","4176","4598","11"
"2013-08-13 12_51_39","4176","4610","40"
"2013-08-13 12_51_39","4176","4501","24"
"2013-08-13 12_51_40","4176","4604","29"
"2013-08-13 12_51_40","887","1006","33"
"2013-08-13 12_51_40","4176","4604","17"
"2013-08-13 12_51_41","4176","4601","36"
"2013-08-13 12_51_41","4176","4601","20"
"2013-08-13 12_51_42","4062","4604","21"
"2013-08-13 12_51_42","4176","4599","32"
"2013-08-13 12_51_43","3698","4683","37"
"2013-08-13 12_51_43","3747","4698","18"
"2013-08-13 12_51_44","4176","4105","19"
"2013-08-13 12_51_44","3747","4100","25"
"2013-08-13 12_51_45","3747","4101","22"
"2013-08-13 12_51_45","3747","4099","27"
"2013-08-13 12_51_46","3747","4087","31"
"2013-08-13 12_51_46","3747","4116","15"
"2013-08-13 12_51_47","3698","4101","16"
"2013-08-13 12_51_47","3747","4100","35"
"2013-08-13 12_51_48","3747","4092","13"
"2013-08-13 12_51_48","3747","4100","26"
"2013-08-13 12_51_49","3747","4100","34"
"2013-08-13 12_51_49","3747","4099","23"
"2013-08-13 12_51_50","3747","4102","28"
"2013-08-13 12_51_50","3747","3986","12"
"2013-08-13 12_51_51","3598","4101","30"
"2013-08-13 12_51_51","3747","4099","39"
"2013-08-13 12_51_52","3747","4097","14"
"2013-08-13 12_51_52","3747","4003","38"
"2013-08-13 12_51_53","3747","4015","11"
"2013-08-13 12_51_53","3747","4101","40"
"2013-08-13 12_51_54","3747","4101","24"
"2013-08-13 12_51_54","3318","4271","29"
"2013-08-13 12_51_55","3318","4000","33"
"2013-08-13 12_51_55","3318","4499","17"
"2013-08-13 12_51_56","3318","4587","36"
"2013-08-13 12_51_56","3318","4600","20"
"2013-08-13 12_51_57","3318","4499","21"
"2013-08-13 12_51_57","3313","4603","32"
"2013-08-13 12_51_58","3318","4601","37"
"2013-08-13 12_51_58","3318","4601","18"
"2013-08-13 12_51_59","3318","4500","19"
"2013-08-13 12_51_59","3318","4508","25"
"2013-08-13 12_52_00","3318","4601","22"
"2013-08-13 12_52_00","755","900","34"
"2013-08-13 12_52_00","3318","4595","27"
"2013-08-13 12_52_01","3318","4686","31"
"2013-08-13 12_52_01","3318","4554","15"
"2013-08-13 12_52_02","3747","4573","16"
"2013-08-13 12_52_02","3318","4600","35"
"2013-08-13 12_52_03","3318","4601","13"
"2013-08-13 12_52_03","3318","4500","26"
"2013-08-13 12_52_04","3318","4093","23"
"2013-08-13 12_52_04","3747","3997","28"
"2013-08-13 12_52_05","3318","4100","12"
"2013-08-13 12_52_05","3633","4100","30"
"2013-08-13 12_52_06","3633","4202","39"
"2013-08-13 12_52_06","3633","4006","14"
"2013-08-13 12_52_07","3747","4100","38"
"2013-08-13 12_52_07","3747","4109","11"
